sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKMetadataKeySyncIdentifier,HKMetadataKeySyncVersion
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:44 +0000,2023-07-15 19:55:45 +0000,mi,0.003227186517578679,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:45 +0000,2023-07-15 19:55:46 +0000,mi,0.0030420329651860522,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:46 +0000,2023-07-15 19:55:47 +0000,mi,0.0027168598290267017,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:47 +0000,2023-07-15 19:55:48 +0000,mi,0.002248520449903506,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:48 +0000,2023-07-15 19:55:49 +0000,mi,0.0018613100137304388,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:49 +0000,2023-07-15 19:55:50 +0000,mi,0.001297652710567987,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:50 +0000,2023-07-15 19:55:51 +0000,mi,0.0014046847164301713,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:51 +0000,2023-07-15 19:55:52 +0000,mi,0.0010665705114692645,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:52 +0000,2023-07-15 19:55:53 +0000,mi,0.0005159982928781362,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:53 +0000,2023-07-15 19:55:54 +0000,mi,0.0007525622421277759,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:54 +0000,2023-07-15 19:55:55 +0000,mi,0.0009192819290330328,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:55 +0000,2023-07-15 19:55:56 +0000,mi,0.0007193962821060434,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:56 +0000,2023-07-15 19:55:57 +0000,mi,5.8368258310438876e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:58 +0000,2023-07-15 19:55:59 +0000,mi,8.777725385714997e-06,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:55:59 +0000,2023-07-15 19:56:00 +0000,mi,1.8986128381128263e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:00 +0000,2023-07-15 19:56:01 +0000,mi,6.581598207910924e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:01 +0000,2023-07-15 19:56:02 +0000,mi,6.123997368937852e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:02 +0000,2023-07-15 19:56:03 +0000,mi,8.37639224887383e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:03 +0000,2023-07-15 19:56:04 +0000,mi,8.134032744396119e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:04 +0000,2023-07-15 19:56:05 +0000,mi,3.795118983530373e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:05 +0000,2023-07-15 19:56:06 +0000,mi,2.2270395698153418e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:06 +0000,2023-07-15 19:56:07 +0000,mi,6.17683245781923e-06,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:07 +0000,2023-07-15 19:56:08 +0000,mi,0.00011770313295462423,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:08 +0000,2023-07-15 19:56:09 +0000,mi,3.0339578162245874e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:09 +0000,2023-07-15 19:56:10 +0000,mi,4.241823921988547e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:10 +0000,2023-07-15 19:56:11 +0000,mi,4.243094176411682e-06,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:11 +0000,2023-07-15 19:56:12 +0000,mi,4.0194686424388414e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:12 +0000,2023-07-15 19:56:13 +0000,mi,2.4091787006280102e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:13 +0000,2023-07-15 19:56:14 +0000,mi,3.3632462983164176e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:14 +0000,2023-07-15 19:56:15 +0000,mi,0.0002019515167069954,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:15 +0000,2023-07-15 19:56:16 +0000,mi,8.653853702451523e-05,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:16 +0000,2023-07-15 19:56:17 +0000,mi,0.00022688813575962084,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:17 +0000,2023-07-15 19:56:18 +0000,mi,0.0009868424193837319,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:18 +0000,2023-07-15 19:56:19 +0000,mi,0.0016955813242701431,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:19 +0000,2023-07-15 19:56:20 +0000,mi,0.00201562652316269,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:20 +0000,2023-07-15 19:56:21 +0000,mi,0.0019944015764017803,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:21 +0000,2023-07-15 19:56:22 +0000,mi,0.0021883825857471847,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:22 +0000,2023-07-15 19:56:23 +0000,mi,0.0016898526049715476,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:23 +0000,2023-07-15 19:56:24 +0000,mi,0.0019599604541586098,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:24 +0000,2023-07-15 19:56:25 +0000,mi,0.0016414645730796552,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:25 +0000,2023-07-15 19:56:26 +0000,mi,0.0016697115604571019,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:26 +0000,2023-07-15 19:56:27 +0000,mi,0.0024534095047199,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:27 +0000,2023-07-15 19:56:28 +0000,mi,0.001996170251078949,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:28 +0000,2023-07-15 19:56:29 +0000,mi,0.0014756287607113447,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:29 +0000,2023-07-15 19:56:30 +0000,mi,0.0002649639797719517,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:30 +0000,2023-07-15 19:56:31 +0000,mi,0.0005510935351418963,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:31 +0000,2023-07-15 19:56:32 +0000,mi,0.0002289443177310768,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:34 +0000,2023-07-15 19:56:35 +0000,mi,0.0024415060972484293,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:35 +0000,2023-07-15 19:56:36 +0000,mi,0.0018874658204313987,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:36 +0000,2023-07-15 19:56:37 +0000,mi,0.0015185849674036501,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:37 +0000,2023-07-15 19:56:38 +0000,mi,0.0014237105128100827,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:38 +0000,2023-07-15 19:56:39 +0000,mi,0.0020956874752132175,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:39 +0000,2023-07-15 19:56:40 +0000,mi,0.002991064982760331,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:40 +0000,2023-07-15 19:56:41 +0000,mi,0.002930283785396382,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:41 +0000,2023-07-15 19:56:42 +0000,mi,0.002674515854420187,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:42 +0000,2023-07-15 19:56:43 +0000,mi,0.0025660209936218138,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:43 +0000,2023-07-15 19:56:44 +0000,mi,0.0027159009668125443,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:44 +0000,2023-07-15 19:56:45 +0000,mi,0.003414485116566509,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:45 +0000,2023-07-15 19:56:46 +0000,mi,0.0032797020460918597,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:46 +0000,2023-07-15 19:56:47 +0000,mi,0.0031305004881687637,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:47 +0000,2023-07-15 19:56:48 +0000,mi,0.003057297827676981,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:48 +0000,2023-07-15 19:56:49 +0000,mi,0.003373200057520461,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:49 +0000,2023-07-15 19:56:50 +0000,mi,0.003213472603922721,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:50 +0000,2023-07-15 19:56:51 +0000,mi,0.00314585360228958,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:51 +0000,2023-07-15 19:56:52 +0000,mi,0.002749946557288669,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:52 +0000,2023-07-15 19:56:53 +0000,mi,0.002879009294114559,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:53 +0000,2023-07-15 19:56:54 +0000,mi,0.0032082712474013433,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:54 +0000,2023-07-15 19:56:55 +0000,mi,0.0030246315574484718,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:55 +0000,2023-07-15 19:56:56 +0000,mi,0.002671171091595233,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:56 +0000,2023-07-15 19:56:57 +0000,mi,0.002576596146824761,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:57 +0000,2023-07-15 19:56:58 +0000,mi,0.0027038019176124284,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:58 +0000,2023-07-15 19:56:59 +0000,mi,0.0027426806013493097,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:56:59 +0000,2023-07-15 19:57:00 +0000,mi,0.0026380277169471772,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:00 +0000,2023-07-15 19:57:01 +0000,mi,0.0027819584792729514,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:01 +0000,2023-07-15 19:57:02 +0000,mi,0.003073147376225885,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:02 +0000,2023-07-15 19:57:03 +0000,mi,0.003205437026683844,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:03 +0000,2023-07-15 19:57:04 +0000,mi,0.003081489303943245,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:04 +0000,2023-07-15 19:57:05 +0000,mi,0.0027882603555020023,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:05 +0000,2023-07-15 19:57:06 +0000,mi,0.003616629901336175,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:06 +0000,2023-07-15 19:57:07 +0000,mi,0.003911141100806759,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:07 +0000,2023-07-15 19:57:08 +0000,mi,0.004209280708159118,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:08 +0000,2023-07-15 19:57:09 +0000,mi,0.004088076807585403,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:09 +0000,2023-07-15 19:57:10 +0000,mi,0.004110124548932031,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:10 +0000,2023-07-15 19:57:11 +0000,mi,0.00417815635359899,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:11 +0000,2023-07-15 19:57:12 +0000,mi,0.004359692600552295,,
HKQuantityTypeIdentifierDistanceCycling,Nobel’s Apple Watch,8.3,"Watch6,9","<<HKDevice: 0x283cf9c70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,9, software:8.3>",2023-07-15 19:57:12 +0000,2023-07-15 19:57:13 +0000,mi,0.004487521996283689,,
