sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:10:00 +0000,2022-03-12 15:15:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:15:00 +0000,2022-03-12 15:20:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:20:00 +0000,2022-03-12 15:25:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:25:00 +0000,2022-03-12 15:30:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:30:00 +0000,2022-03-12 15:35:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:35:00 +0000,2022-03-12 15:40:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:40:00 +0000,2022-03-12 15:45:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:45:00 +0000,2022-03-12 15:50:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:50:00 +0000,2022-03-12 15:55:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 15:55:00 +0000,2022-03-12 16:00:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:00:00 +0000,2022-03-12 16:05:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:05:00 +0000,2022-03-12 16:10:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:10:00 +0000,2022-03-12 16:15:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:15:00 +0000,2022-03-12 16:20:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:20:00 +0000,2022-03-12 16:25:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:25:00 +0000,2022-03-12 16:30:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:30:00 +0000,2022-03-12 16:35:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:35:00 +0000,2022-03-12 16:40:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:40:00 +0000,2022-03-12 16:45:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:45:00 +0000,2022-03-12 16:50:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:50:00 +0000,2022-03-12 16:55:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 16:55:00 +0000,2022-03-12 17:00:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:00:00 +0000,2022-03-12 17:05:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:20:00 +0000,2022-03-12 17:25:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:30:00 +0000,2022-03-12 17:35:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:35:00 +0000,2022-03-12 17:40:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:45:00 +0000,2022-03-12 17:50:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:50:00 +0000,2022-03-12 17:55:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 17:55:00 +0000,2022-03-12 18:00:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 18:00:00 +0000,2022-03-12 18:05:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 18:25:00 +0000,2022-03-12 18:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 18:30:00 +0000,2022-03-12 18:35:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 19:15:00 +0000,2022-03-12 19:20:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 19:25:00 +0000,2022-03-12 19:30:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 20:20:00 +0000,2022-03-12 20:25:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 21:05:00 +0000,2022-03-12 21:10:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 22:45:00 +0000,2022-03-12 22:50:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 22:50:00 +0000,2022-03-12 22:55:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 23:25:00 +0000,2022-03-12 23:30:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 23:35:00 +0000,2022-03-12 23:40:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 23:45:00 +0000,2022-03-12 23:50:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-12 23:55:00 +0000,2022-03-13 00:00:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 01:10:00 +0000,2022-03-13 01:15:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 03:15:00 +0000,2022-03-13 03:20:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 03:20:00 +0000,2022-03-13 03:25:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 13:40:00 +0000,2022-03-13 13:45:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 13:45:00 +0000,2022-03-13 13:50:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 13:50:00 +0000,2022-03-13 13:55:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 13:55:00 +0000,2022-03-13 14:00:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:05:00 +0000,2022-03-13 14:10:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:10:00 +0000,2022-03-13 14:15:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:15:00 +0000,2022-03-13 14:20:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:20:00 +0000,2022-03-13 14:25:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:25:00 +0000,2022-03-13 14:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:30:00 +0000,2022-03-13 14:35:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:45:00 +0000,2022-03-13 14:50:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 14:55:00 +0000,2022-03-13 15:00:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 15:45:00 +0000,2022-03-13 15:50:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 15:50:00 +0000,2022-03-13 15:55:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 15:55:00 +0000,2022-03-13 16:00:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:00:00 +0000,2022-03-13 16:05:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:05:00 +0000,2022-03-13 16:10:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:10:00 +0000,2022-03-13 16:15:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:15:00 +0000,2022-03-13 16:20:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:20:00 +0000,2022-03-13 16:25:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Nobel’s Apple Watch,2665.0.8,"Watch6,9",,2022-03-13 16:25:00 +0000,2022-03-13 16:30:00 +0000,min,4.0
